Month,Day,Week day,Hour,Dry-Bulb Temp (°C),Heating Load (kW),Chiller Output (kW),Chiller Input (kW),Total Building Electric [kW]
Apr,25,Tuesday,5,0.9,4.8,0,0,117.9
Apr,25,Tuesday,6,1,444.9,0,0,310.7
Apr,25,Tuesday,7,0,441.1,0,0,488
Apr,25,Tuesday,8,2.4,134.9,0,0,1003.7
Apr,25,Tuesday,9,5,96.4,0,0,1025.7
Apr,25,Tuesday,10,6,76.2,68.4,20.2,1036.3
Apr,25,Tuesday,11,5.8,75.3,92.2,27.1,1043.2
Apr,25,Tuesday,12,5,94.5,59.1,17.3,1878.6
Apr,25,Tuesday,13,6,72.5,101.7,30,1245
Apr,25,Tuesday,14,5.7,80.2,128,37.6,1053.7
Apr,25,Tuesday,15,6,82.5,149,43.9,1366.6
Apr,25,Tuesday,16,6,82.9,165.7,48.8,1064.9
Apr,25,Tuesday,17,5.6,99,31.4,9.2,693.2
Apr,25,Tuesday,18,3.8,177.9,0,0,507.4
Apr,25,Tuesday,19,2,221.6,0,0,508.4
Apr,25,Tuesday,20,1.3,278,0,0,419.9
Apr,25,Tuesday,21,1,288.4,0,0,401.3
Apr,25,Tuesday,22,0,1.5,0,0,117.8
Apr,25,Tuesday,23,0,2.9,0,0,75.9
Apr,26,Wednesday,0,-1,3.8,0,0,75.8
Apr,26,Wednesday,1,-1,4.5,0,0,75.8
Apr,26,Wednesday,2,-1.8,5.4,0,0,75.7
Apr,26,Wednesday,3,-2,6.4,0,0,75.7
Apr,26,Wednesday,4,-3,7.9,0,0,75.6
Apr,26,Wednesday,5,-3,9.4,0,0,117.5
Apr,26,Wednesday,6,-3,557.4,0,0,310.3
Apr,26,Wednesday,7,-1,484.2,0,0,487.9
Apr,26,Wednesday,8,0.2,185.4,0,0,1003
Apr,26,Wednesday,9,2,138.3,0,0,1021.7
Apr,26,Wednesday,10,3,96.4,0,0,1023.9
Apr,26,Wednesday,11,4.4,82.5,101.7,29.5,1045.6
Apr,26,Wednesday,12,5,85.3,109.6,32,1893.3
Apr,26,Wednesday,13,6,72,185.2,54.6,1269.6
Apr,26,Wednesday,14,7,73.2,231.6,68.9,1085
Apr,26,Wednesday,15,6,77.2,229.5,67.7,1390.3
Apr,26,Wednesday,16,6,78.1,237.5,70.1,1086.2
Apr,26,Wednesday,17,6.2,90.8,74.2,21.9,705.9
Apr,26,Wednesday,18,1,180.5,0,0,506.5
Apr,26,Wednesday,19,3,184.2,0,0,509.1
Apr,26,Wednesday,20,3.1,231.2,0,0,420.7
Apr,26,Wednesday,21,2,261,0,0,401.6
Apr,26,Wednesday,22,2,0.1,0,0,118.3
Apr,26,Wednesday,23,1,0.2,0,0,76.1
Apr,27,Thursday,0,0,0.2,0,0,75.9
Apr,27,Thursday,1,0,0.3,0,0,75.9
Apr,27,Thursday,2,-0.3,0.3,0,0,75.8
Apr,27,Thursday,3,0,0.4,0,0,75.9
Apr,27,Thursday,4,-2,0.6,0,0,75.6
Apr,27,Thursday,5,-1.7,0.6,0,0,117.5
Apr,27,Thursday,6,-2,527.2,0,0,310.4
Apr,27,Thursday,7,-1,474.8,0,0,487.9
Apr,27,Thursday,8,1.3,132.8,0,0,1004
Apr,27,Thursday,9,3,112.6,0,0,1023.4
Apr,27,Thursday,10,5,100,94.5,27.6,1043.7
Apr,27,Thursday,11,5.8,87.2,142.8,42,1058.1
Apr,27,Thursday,12,6,74.7,130.2,38.4,1899.7
Apr,27,Thursday,13,7,68.5,207,61.6,1276.6
Apr,27,Thursday,14,9,58.9,254.2,77,1093.1
Apr,27,Thursday,15,8,65.7,242.9,73,1395.6
Apr,27,Thursday,16,8,61,247.6,74.4,1090.5
Apr,27,Thursday,17,8.2,68.5,87.9,26.4,710.5
Apr,27,Thursday,18,8,93.6,31.2,9.4,511.7
Apr,27,Thursday,19,7,118.9,22.6,6.7,511.1
Apr,27,Thursday,20,7,171.8,17.3,5.2,421.3
Apr,27,Thursday,21,3,276.4,0,0,402
Apr,27,Thursday,22,4,0.1,0,0,119.4
Apr,27,Thursday,23,3.2,0.1,0,0,76.9
Apr,28,Friday,0,3,0.2,0,0,76.7
Apr,28,Friday,1,3,0.2,0,0,76.7
Apr,28,Friday,2,3.4,0.2,0,0,76.9
Apr,28,Friday,3,4,0.2,0,0,77.3
Apr,28,Friday,4,4,0.3,0,0,77.3
Apr,28,Friday,5,4.3,0.3,0,0,119.5
Apr,28,Friday,6,4,422.4,0,0,312.1
Apr,28,Friday,7,5,315.1,0,0,491.1
Apr,28,Friday,8,5.6,107.1,39.3,11.5,1010.6
Apr,28,Friday,9,6,83.8,59.9,17.7,1033.8
Apr,28,Friday,10,8,74.4,87.4,26.2,1042.3
Apr,28,Friday,11,9.6,51.5,130.6,39.8,1055.9
Apr,28,Friday,12,10,61,91.1,27.8,1889.1
Apr,28,Friday,13,10,53.5,166.8,51,1266
Apr,28,Friday,14,7,79.5,138.8,41.3,1057.4
Apr,28,Friday,15,4,99.9,123.5,35.7,1358.4
Apr,28,Friday,16,2.2,106.7,0,0,1025.3
Apr,28,Friday,17,0.4,145.3,0,0,687.7
Apr,28,Friday,18,0.7,251,0,0,506.1
Apr,28,Friday,19,1,256.1,0,0,508.1
Apr,28,Friday,20,1.4,301.5,0,0,419.9
Apr,28,Friday,21,2,326.4,0,0,401.5
Apr,28,Friday,22,2,2.7,0,0,118.3
Apr,28,Friday,23,1.6,3.7,0,0,76.3
Apr,29,Saturday,0,2,4,0,0,76.4
Apr,29,Saturday,1,2,4.4,0,0,76.3
Apr,29,Saturday,2,1.8,5.1,0,0,76.3
Apr,29,Saturday,3,2,5.8,0,0,76.3
Apr,29,Saturday,4,2,6.7,0,0,76.3
Apr,29,Saturday,5,1.6,7.5,0,0,76.2
Apr,29,Saturday,6,1,450.6,0,0,310.7
Apr,29,Saturday,7,2,425.1,0,0,311.3
Apr,29,Saturday,8,2.3,255.1,0,0,486.7
Apr,29,Saturday,9,3.1,368.7,0,0,499.6
Apr,29,Saturday,10,4,281.8,0,0,513.6
Apr,29,Saturday,11,4.8,251.4,0,0,514.6
Apr,29,Saturday,12,6,386,14.4,4.3,1316.1
Apr,29,Saturday,13,5,386.3,0,0,588.1
Apr,29,Saturday,14,4.6,395.8,0,0,388.5
Apr,29,Saturday,15,5,381.2,0,0,695.7
Apr,29,Saturday,16,7,361.6,15,4.5,387.5
Apr,29,Saturday,17,7.2,372.4,13.8,4.1,306.2
Apr,29,Saturday,18,7,0.1,13.3,4,94.5
Apr,29,Saturday,19,6,1.1,13.3,3.9,87.5
Apr,29,Saturday,20,5.4,2.3,0,0,90.7
Apr,29,Saturday,21,4,4,0,0,79.4
Apr,29,Saturday,22,3,5,0,0,52
Apr,29,Saturday,23,2.4,5.7,0,0,52
Apr,30,Sunday,0,2,6.3,0,0,52
Apr,30,Sunday,1,2,6.7,0,0,52
Apr,30,Sunday,2,0.9,8.2,0,0,52.1
Apr,30,Sunday,3,2,8,0,0,52.1
Apr,30,Sunday,4,2,9.6,0,0,52.1
Apr,30,Sunday,5,1.5,11.3,0,0,52.1
Apr,30,Sunday,6,2,12.5,0,0,52.1
Apr,30,Sunday,7,2,14.4,0,0,50.2
Apr,30,Sunday,8,2.4,11,0,0,51.2
Apr,30,Sunday,9,0,12.8,0,0,50.4
Apr,30,Sunday,10,3,4.2,0,0,63.7
Apr,30,Sunday,11,3.1,1,0,0,63.6
Apr,30,Sunday,12,5,0.8,0,0,1001.4
Apr,30,Sunday,13,6,0.6,0,0,271.4
Apr,30,Sunday,14,7.4,0.5,14.1,4.2,97.3
Apr,30,Sunday,15,5,0.6,0,0,405.7
Apr,30,Sunday,16,6,0.7,14.2,4.2,97.2
Apr,30,Sunday,17,5.2,0.9,0,0,66.4
Apr,30,Sunday,18,6,0.9,0,0,56.6
Apr,30,Sunday,19,5,1.1,0,0,52
Apr,30,Sunday,20,3.8,1.3,0,0,52
Apr,30,Sunday,21,3.2,2.9,0,0,52
Apr,30,Sunday,22,2.7,6.7,0,0,52
Apr,30,Sunday,23,2.7,7.6,0,0,52.1
May,1,Monday,0,3.3,8,0,0,52.1
May,1,Monday,1,4.4,8.6,0,0,52.1
May,1,Monday,2,5.7,7.4,0,0,52.1
May,1,Monday,3,6.8,7.1,0,0,52.1
May,1,Monday,4,7.6,7.7,0,0,52.1
May,1,Monday,5,7.8,8.1,0,0,52.1
May,1,Monday,6,7.9,8.5,0,0,52.1
May,1,Monday,7,7.9,8.3,0,0,50.1
May,1,Monday,8,8.9,2.6,0,0,51.1
May,1,Monday,9,9,1,0,0,50.2
May,1,Monday,10,11,0.7,0,0,63.6
May,1,Monday,11,11.2,0.7,0,0,63.6
May,1,Monday,12,12,0.4,14.7,4.6,1026.5
May,1,Monday,13,14,0.3,17.3,5.5,297.6
May,1,Monday,14,13.4,0.3,20.6,6.5,99.8
May,1,Monday,15,14,0.2,22.6,7.1,407.1
May,1,Monday,16,15,0.2,23.1,7.4,100.8
May,1,Monday,17,15.7,0.2,21,6.7,93.9
May,1,Monday,18,17,0.2,18.8,6.1,83.5
May,1,Monday,19,17,0.2,16,5.2,77.8
May,1,Monday,20,16.3,0.2,14.9,4.8,77.3
May,1,Monday,21,15,0.2,14,4.5,76.9
May,1,Monday,22,16,0.2,14,4.5,77
May,1,Monday,23,16.6,0.2,13.9,4.5,77
May,2,Tuesday,0,16,0.2,13.7,4.4,76.9
May,2,Tuesday,1,15,0.3,13.3,4.3,76.7
May,2,Tuesday,2,14.3,0.4,13.3,4.2,76.7
May,2,Tuesday,3,14,0.4,13.3,4.2,76.7
May,2,Tuesday,4,13,0.5,13.3,4.2,76.6
May,2,Tuesday,5,12.2,0.5,13.4,4.2,118.5
May,2,Tuesday,6,12,262.7,14.4,4.5,311.7
May,2,Tuesday,7,13,262.1,16.6,5.2,489.8
May,2,Tuesday,8,14.1,223.9,32.8,10.4,1009.5
May,2,Tuesday,9,16,178.2,58.1,18.7,1034.8
May,2,Tuesday,10,18,0,324.2,103.8,1119.9
May,2,Tuesday,11,19.6,0,450.3,133,1145.8
May,2,Tuesday,12,21,0,489.4,144.5,2002.4
May,2,Tuesday,13,23,0,646.1,188.6,1400.3
May,2,Tuesday,14,23,0,721,200,1212.8
May,2,Tuesday,15,24,0,834.7,220.7,1540
May,2,Tuesday,16,24,0,856.7,226.4,1239.2
May,2,Tuesday,17,24.4,0,673.6,198.1,878.8
May,2,Tuesday,18,24,0,541.9,160.9,660
May,2,Tuesday,19,22,0,434.3,130.8,631.8
May,2,Tuesday,20,20.3,0,362.8,114.4,527.2
May,2,Tuesday,21,19,7.4,324.3,104.4,502
May,2,Tuesday,22,18,0,62.8,20.6,133.7
May,2,Tuesday,23,16.6,0,51.5,16.7,87.4
May,3,Wednesday,0,15,0,42.6,13.6,84
May,3,Wednesday,1,14,0,36.6,11.6,81.7
May,3,Wednesday,2,13.4,0,32.1,10.1,80
May,3,Wednesday,3,13,0,29,9.1,78.9
May,3,Wednesday,4,10,0,17.3,5.3,74.6
May,3,Wednesday,5,9.8,0,16.6,5.1,77.6
May,3,Wednesday,6,12,0,25.4,7.9,77.5
May,3,Wednesday,7,14,0,39.2,12.4,80.7
May,3,Wednesday,8,14.8,0,55.5,17.7,87.7
May,3,Wednesday,9,15,0,74.8,23.9,93.9
May,3,Wednesday,10,15,0,92.4,29.5,117
May,3,Wednesday,11,14.2,0,94.5,30,117.6
May,3,Wednesday,12,14,0,97.8,31,1056.5
May,3,Wednesday,13,13,0.1,81.7,25.7,320.5
May,3,Wednesday,14,13.9,0.1,98.8,31.2,127.9
May,3,Wednesday,15,14,0.1,105.6,33.4,437
May,3,Wednesday,16,14,0.1,105.3,33.3,130.3
May,3,Wednesday,17,13.6,0.1,82.2,26,115.8
May,3,Wednesday,18,13,0.1,58.5,18.3,97.5
May,3,Wednesday,19,12,0.1,37.3,11.6,85.1
May,3,Wednesday,20,11.3,0.1,24.8,7.7,80.6
May,3,Wednesday,21,11,0.1,16.3,5,77.6
May,3,Wednesday,22,10,0.1,13.7,4.2,76.6
May,3,Wednesday,23,9.5,0.1,13.6,4.1,76.6
May,4,Thursday,0,9,0.1,13.4,4,76.5
May,4,Thursday,1,8.6,0.2,13.4,4,76.5
May,4,Thursday,2,8.3,0.2,13.3,4,76.5
May,4,Thursday,3,8,0.2,13.3,4,76.5
May,4,Thursday,4,8,0.2,13.3,4,76.4
May,4,Thursday,5,7.7,0.2,13.5,4,118.4
May,4,Thursday,6,8,271.4,14.1,4.2,311.4
May,4,Thursday,7,8,267.9,16.1,4.8,489.4
May,4,Thursday,8,9.2,70.1,126.7,38.5,1037.5
May,4,Thursday,9,10,55.5,167.1,51.1,1067.2
May,4,Thursday,10,12,36.2,211.2,65.7,1081.8
May,4,Thursday,11,12.3,36.2,246.2,76.6,1092.7
May,4,Thursday,12,12.9,31.1,237.2,74.2,1935.5
May,4,Thursday,13,13.4,28,308.4,96.1,1311.2
May,4,Thursday,14,14,22.6,337.2,105.1,1121.2
May,4,Thursday,15,14,22.6,346.4,107,1429.7
May,4,Thursday,16,14,22.6,349.9,107.8,1123.9
May,4,Thursday,17,14.3,21.7,182.4,57.9,741.9
May,4,Thursday,18,15,48.6,112.9,36,538.4
May,4,Thursday,19,14,57.1,83.1,26.3,530.6
May,4,Thursday,20,12,104.6,39.3,12.2,428.4
May,4,Thursday,21,11,117.3,23.8,7.3,404.9
May,4,Thursday,22,11,0,16.3,5,116.1
May,4,Thursday,23,8.1,0,14.7,4.4,76.9
May,5,Friday,0,8,0,14.6,4.4,76.9
May,5,Friday,1,7,0.1,14.4,4.3,76.8
May,5,Friday,2,6,0.1,14.3,4.2,76.7
May,5,Friday,3,7,0.1,14.3,4.2,76.7
May,5,Friday,4,7,0.1,14.2,4.2,76.7
May,5,Friday,5,7.3,0.1,14.5,4.3,118.7
May,5,Friday,6,7,325.8,15.1,4.5,311.7
May,5,Friday,7,8,192.9,17.3,5.2,489.7
May,5,Friday,8,8.5,80.9,150.2,45.3,1044.4
May,5,Friday,9,9,54.6,203,61.5,1077.6
May,5,Friday,10,11,46.5,266.4,81.9,1098
May,5,Friday,11,13.9,23.7,337.4,105,1121.2
May,5,Friday,12,15,17.6,325,102.2,1963.5
May,5,Friday,13,16,10.8,404.9,120.8,1335.9
May,5,Friday,14,16.3,8.7,433.1,127.1,1143.2
May,5,Friday,15,16,10.3,439.7,128.3,1451
May,5,Friday,16,16,10.3,441.6,128.7,1144.8
May,5,Friday,17,15.8,17.5,230.3,73.9,757.9
May,5,Friday,18,16,22.6,149.5,48.2,550.5
May,5,Friday,19,14,48.3,104.4,33.1,537.4
May,5,Friday,20,14,42.2,70.4,22.3,438.5
May,5,Friday,21,14,69.9,52.6,16.7,414.3
May,5,Friday,22,12,0,36.7,11.4,123.4
May,5,Friday,23,11.2,0,21.6,6.7,76.1
May,6,Saturday,0,10,0,16.5,5,74.3
May,6,Saturday,1,8,0,14.8,4.4,77
May,6,Saturday,2,6.7,0.1,14.6,4.3,76.8
May,6,Saturday,3,5,0.1,0,0,78.8
May,6,Saturday,4,5,0.1,0,0,78.7
May,6,Saturday,5,5.3,0.1,0,0,79.4
May,6,Saturday,6,5,325.9,0,0,313.6
May,6,Saturday,7,7,277.2,16.3,4.8,312.3
May,6,Saturday,8,10,157.2,33.3,10.2,492.8
May,6,Saturday,9,13,70.1,67.7,21.2,516.4
May,6,Saturday,10,14,66.9,84.3,26.7,535.3
May,6,Saturday,11,15.4,48.8,116.4,37.3,545.9
May,6,Saturday,12,16,42.6,92.9,29.9,1341.8
May,6,Saturday,13,17,43.8,114.5,37.2,619.1
May,6,Saturday,14,17,37.6,123.7,40.2,423.2
May,6,Saturday,15,18,0,374.5,115.5,805.1
May,6,Saturday,16,18,0,360.6,112.5,495.5
May,6,Saturday,17,17.4,17.9,79.9,26,328.1
May,6,Saturday,18,17,0,85.3,27.7,118
May,6,Saturday,19,16,0,68.2,22,104.6
May,6,Saturday,20,14.9,0,55.5,17.7,99.8
May,6,Saturday,21,14,0,42.8,13.5,86.1
May,6,Saturday,22,13,0,29.4,9.2,79
May,6,Saturday,23,12,0,20.9,6.5,79.3
May,7,Sunday,0,12,0,18.4,5.7,78.4
May,7,Sunday,1,11,0.1,15.1,4.6,77.2
May,7,Sunday,2,9,0.1,13.7,4.1,76.6
May,7,Sunday,3,9,0.1,13.6,4.1,76.6
May,7,Sunday,4,9.4,0.1,13.6,4.1,76.6
May,7,Sunday,5,9.8,0.1,13.6,4.2,76.6
May,7,Sunday,6,9,0.1,13.6,4.1,76.6
May,7,Sunday,7,10,0.1,13.6,4.2,74.7
May,7,Sunday,8,11.7,0.1,14,4.3,75.9
May,7,Sunday,9,13,0.1,18.2,5.7,76.6
May,7,Sunday,10,14,0.1,45.7,14.5,100
May,7,Sunday,11,14.2,0.1,65,20.6,107
May,7,Sunday,12,13,0.1,76.7,24.1,1048.8
May,7,Sunday,13,12,0.1,82,25.5,320.4
May,7,Sunday,14,11.4,0.1,74.1,22.9,118.6
May,7,Sunday,15,11,0.1,61.8,19.1,420.7
May,7,Sunday,16,12,0.1,56.3,17.5,112.4
May,7,Sunday,17,12.2,0.1,44.6,13.9,102.1
May,7,Sunday,18,12,0.1,29.6,9.2,87
May,7,Sunday,19,12,0.1,19.9,6.2,78.9
May,7,Sunday,20,12.1,0.1,16,5,77.5
May,7,Sunday,21,12,0.1,14.9,4.6,77.2
May,7,Sunday,22,12,0.1,14,4.3,76.8
May,7,Sunday,23,11.6,0.1,13.3,4.1,76.6
May,8,Monday,0,11.8,0.1,13.3,4.1,76.6
May,8,Monday,1,12,0.1,13.3,4.1,76.6
May,8,Monday,2,12,0.1,13.3,4.1,76.6
May,8,Monday,3,12,0.1,13.3,4.1,76.6
May,8,Monday,4,12,0.1,13.3,4.1,76.6
May,8,Monday,5,12,0.1,13.7,4.3,118.6
May,8,Monday,6,12,263.6,14.1,4.4,311.6
May,8,Monday,7,13,229.7,15.9,5,489.5
May,8,Monday,8,12.8,55.3,119,37.3,1036.3
May,8,Monday,9,13,36.7,137.2,43.1,1059.2
May,8,Monday,10,14,33.5,157.3,49.8,1065.9
May,8,Monday,11,14.9,20.3,192.8,61.5,1077.6
May,8,Monday,12,16,12,205.1,66.1,1927.4
May,8,Monday,13,16,10.9,274.3,87.4,1302.4
May,8,Monday,14,17.8,2.4,368.3,114.1,1130.2
May,8,Monday,15,18,0,732.9,198.1,1517.4
May,8,Monday,16,18,0,738.4,198.6,1211.4
May,8,Monday,17,18.9,0,540.1,157,837.6
May,8,Monday,18,19,0,442.3,130.7,629.7
May,8,Monday,19,18,1.5,383.9,117.5,621.9
May,8,Monday,20,17.4,42.6,53.2,17.3,433.5
May,8,Monday,21,16,81.2,29,9.3,406.9
May,8,Monday,22,13,0,15.9,5,116.1
May,8,Monday,23,12,0,15.1,4.7,73.9
May,9,Tuesday,0,12,0,14.7,4.6,73.7
May,9,Tuesday,1,12,0,14.6,4.6,73.7
May,9,Tuesday,2,12,0,14.5,4.5,77
May,9,Tuesday,3,9,0.1,14.3,4.3,76.8
May,9,Tuesday,4,8,0.1,14.2,4.3,76.7
May,9,Tuesday,5,8,0.1,14.5,4.3,118.7
May,9,Tuesday,6,8,310.2,15.3,4.6,311.8
May,9,Tuesday,7,8,144.8,17.3,5.2,489.7
May,9,Tuesday,8,7.9,64.2,149.6,44.9,1043.9
May,9,Tuesday,9,9,60.4,211.6,64.1,1080.2
May,9,Tuesday,10,9,60.5,253,76.6,1092.8
May,9,Tuesday,11,10.7,44.6,307.9,94.4,1110.5
May,9,Tuesday,12,12,36.3,294.3,91,1952.3
May,9,Tuesday,13,12,37.8,373.7,111.7,1326.7
May,9,Tuesday,14,12.2,34.5,393.1,116,1132.1
May,9,Tuesday,15,13,28.4,404.2,118.9,1441.5
May,9,Tuesday,16,13,28.5,379.8,113.6,1129.7
May,9,Tuesday,17,12.9,36,204.1,64,748
May,9,Tuesday,18,10.7,57.2,108.1,33.3,535.6
May,9,Tuesday,19,13,48,95.7,30,534.4
May,9,Tuesday,20,11.4,67.6,49.7,15.4,431.5
May,9,Tuesday,21,11,79.6,33,10.2,407.8
May,9,Tuesday,22,10,0,19.7,6,117.2
May,9,Tuesday,23,10,0,15.9,4.9,74.1
May,10,Wednesday,0,10,0,15.4,4.7,77.2
May,10,Wednesday,1,9,0,14.9,4.5,77
May,10,Wednesday,2,7.7,0.1,14.7,4.4,76.9
May,10,Wednesday,3,7,0.1,14.5,4.3,76.8
May,10,Wednesday,4,7,0.1,14.4,4.3,76.8
May,10,Wednesday,5,7.7,0.1,14.8,4.4,118.8
May,10,Wednesday,6,7,271.1,14.8,4.4,311.6
May,10,Wednesday,7,8,174.2,18.4,5.5,490.1
May,10,Wednesday,8,8,79.5,154.8,46.5,1045.5
May,10,Wednesday,9,10,56.1,218,66.6,1082.8
May,10,Wednesday,10,11,42.7,256,78.8,1094.9
May,10,Wednesday,11,13.4,26.1,318.3,99.1,1115.3
May,10,Wednesday,12,15,20.2,301.6,95.1,1956.4
May,10,Wednesday,13,16,10.4,391.9,118,1333.1
May,10,Wednesday,14,15.1,16.2,393.7,117.9,1134
May,10,Wednesday,15,13,29,369.8,111.5,1434.1
May,10,Wednesday,16,10,47.7,338.4,102.9,1119
May,10,Wednesday,17,9.3,59.6,149,45.2,729.3
May,10,Wednesday,18,9,70.4,70.5,21.4,523.7
May,10,Wednesday,19,8.3,90.1,45.9,13.8,518.1
May,10,Wednesday,20,7.7,102.8,21.2,6.3,422.5
May,10,Wednesday,21,8,99.9,18,5.4,403
May,10,Wednesday,22,6,0,15.3,4.5,118.9
May,10,Wednesday,23,4.6,0.1,0,0,78.1
May,11,Thursday,0,4,0.1,0,0,77.4
May,11,Thursday,1,4,0.1,0,0,77.4
May,11,Thursday,2,2.8,0.1,0,0,76.6
May,11,Thursday,3,2,0.2,0,0,76.3
May,11,Thursday,4,3,0.2,0,0,76.7
May,11,Thursday,5,2.4,0.2,0,0,118.3
May,11,Thursday,6,3,427,0,0,311.4
May,11,Thursday,7,5,216.1,0,0,491.1
May,11,Thursday,8,7.4,90,120.5,36,1035
May,11,Thursday,9,10,48.8,202.5,61.9,1078
May,11,Thursday,10,12,35.4,266.4,82.6,1098.7
May,11,Thursday,11,12.5,32,310,96.1,1112.2
May,11,Thursday,12,14,22.4,289,90.6,1951.9
May,11,Thursday,13,13,29,342.5,105.6,1320.6
May,11,Thursday,14,13.2,28.3,359.4,109.4,1125.5
May,11,Thursday,15,15,16.4,386.4,116.2,1438.9
May,11,Thursday,16,16,10.3,394.3,118.6,1134.7
May,11,Thursday,17,16.6,13.4,192.6,62.3,746.4
May,11,Thursday,18,17,14.2,112.9,36.7,539.1
May,11,Thursday,19,15,38.8,80.1,25.6,529.9
May,11,Thursday,20,13,63.2,37,11.6,427.8
May,11,Thursday,21,12,76.3,24.5,7.6,405.2
May,11,Thursday,22,10,0,15.9,4.9,115.9
May,11,Thursday,23,9.2,0,15.1,4.6,73.8
May,12,Friday,0,9,0,15,4.5,77.1
May,12,Friday,1,8,0.1,14.8,4.5,77
May,12,Friday,2,6.8,0.1,14.7,4.4,76.9
May,12,Friday,3,7,0.1,14.6,4.3,76.8
May,12,Friday,4,6,0.1,14.4,4.2,76.7
May,12,Friday,5,5.8,0.1,0,0,123.6
May,12,Friday,6,6,300.7,15.3,4.5,311.7
May,12,Friday,7,6,194,16.9,5,489.5
May,12,Friday,8,6.8,88.1,138.3,41.1,1040.1
May,12,Friday,9,8,62.3,208.6,62.6,1078.7
May,12,Friday,10,9,54.6,257.2,77.9,1094.1
May,12,Friday,11,10.9,41.7,315,96.6,1112.7
May,12,Friday,12,12,34.5,300.1,92.8,1954.1
May,12,Friday,13,13,30.1,394.8,116.8,1331.8
May,12,Friday,14,13.5,25.4,435.7,125.9,1142
May,12,Friday,15,14,22.4,445.7,128.4,1451
May,12,Friday,16,14.4,20.1,450.1,129.8,1145.9
May,12,Friday,17,14.9,23.8,245.8,78.1,762.1
May,12,Friday,18,14,39.8,156,49.4,551.8
May,12,Friday,19,13,54.7,115.1,36.1,540.5
May,12,Friday,20,12.1,68.9,73.3,22.8,439
May,12,Friday,21,11,96.6,48,14.8,412.4
May,12,Friday,22,11,0,40.9,12.6,124.8
May,12,Friday,23,10.2,0,27.6,8.5,78.2
May,13,Saturday,0,10,0,23.6,7.2,76.7
May,13,Saturday,1,11,0,24.7,7.6,77.2
May,13,Saturday,2,11.1,0,21.9,6.8,79.6
May,13,Saturday,3,11,0,18.7,5.8,78.5
May,13,Saturday,4,11,0,16.8,5.2,77.8
May,13,Saturday,5,10.8,0.1,15.5,4.8,77.3
May,13,Saturday,6,12,104.6,18.3,5.7,312.9
May,13,Saturday,7,12,142.5,17.9,5.6,313
May,13,Saturday,8,13.8,50.7,47.6,15.1,497.7
May,13,Saturday,9,14.4,58.7,67.4,21.4,516.6
May,13,Saturday,10,15,41.9,81.6,26,534.6
May,13,Saturday,11,16.5,48.5,100.3,32.5,541
May,13,Saturday,12,17,66,73.3,23.8,1335.7
May,13,Saturday,13,19,0,367.8,114.7,693.2
May,13,Saturday,14,13.8,104.9,63,19.9,402.9
May,13,Saturday,15,20,0,385.8,119.2,805.3
May,13,Saturday,16,19,0,339.9,108.7,488.3
May,13,Saturday,17,19.1,0,301.4,97.5,396.2
May,13,Saturday,18,19,0,82.6,27.3,117.4
May,13,Saturday,19,18,0,61.2,20.1,102.4
May,13,Saturday,20,17,0,48.6,15.8,97.6
May,13,Saturday,21,16,0,35.6,11.5,83.8
May,13,Saturday,22,14,0,21.2,6.7,76.1
May,13,Saturday,23,12.1,0,15.7,4.9,74.1
May,14,Sunday,0,13,0,15.6,4.9,77.4
May,14,Sunday,1,13,0,15.1,4.7,77.3
May,14,Sunday,2,11.4,0.1,13.9,4.3,76.8
May,14,Sunday,3,11,0.1,13.6,4.2,76.7
May,14,Sunday,4,11,0.1,13.6,4.2,76.7
May,14,Sunday,5,9.9,0.1,13.4,4.1,76.5
May,14,Sunday,6,10,0.1,13.8,4.2,76.7
May,14,Sunday,7,12,0.1,17.3,5.4,76.1
May,14,Sunday,8,14.4,0.1,40.2,12.8,85.5
May,14,Sunday,9,15,0.1,75.6,24.2,97.6
May,14,Sunday,10,16,0,118.9,38.3,127
May,14,Sunday,11,16.9,0,158.3,51.4,141.8
May,14,Sunday,12,17.9,0,204.7,67,1097.2
May,14,Sunday,13,19,0,240.6,79,380.7
May,14,Sunday,14,19.5,0,260.2,85.3,185.5
May,14,Sunday,15,20,0,268.6,88.1,495.3
May,14,Sunday,16,20,0,261.4,85.9,186.2
May,14,Sunday,17,19.8,0,239.8,79.2,172.5
May,14,Sunday,18,19,0,208.8,69,154.5
May,14,Sunday,19,18,0,172.4,56.5,135.8
May,14,Sunday,20,17.2,0,150.1,48.8,127.2
May,14,Sunday,21,16,0.1,128.5,41.4,118.8
May,14,Sunday,22,14,0.1,101.3,32.1,108.3
May,14,Sunday,23,13,0.1,81.9,25.7,101.1
May,15,Monday,0,13,0.1,70.9,22.3,97.2
May,15,Monday,1,12,0.1,52.7,16.4,90.6
May,15,Monday,2,9.7,0.1,32.9,10,83.3
May,15,Monday,3,9,0.2,24.2,7.3,80.3
May,15,Monday,4,8,0.2,15.8,4.8,77.3
May,15,Monday,5,7,0.2,16.7,5,119.4
May,15,Monday,6,8,245.6,18.1,5.4,312.6
May,15,Monday,7,11,229.9,52.9,16.3,500.9
May,15,Monday,8,12.7,35.6,244.5,76.4,1075.4
May,15,Monday,9,15,18,296.2,93.4,1109.6
May,15,Monday,10,17,4.5,348.7,109.4,1125.5
May,15,Monday,11,17.1,8.5,386.8,117.6,1133.7
May,15,Monday,12,18,0,750.8,199.8,2057.7
