Month,Day,Week day,Hour,Dry-Bulb Temp (°C),Heating Load (kW),Chiller Output (kW),Chiller Input (kW),Total Building Electric [kW],Precool Coil Load (kW),Preheat Coil Load (kW),Terminal Cooling Coil Load (kW),Terminal Heating Coil Load (kW),Ventilation Fan (kW),Exhaust Fan (kW),Terminal Fan (kW),Vent. Reclaim Device (kW),Lighting (kW),Electric Equipment (kW)
Jan,10,Tuesday,8,1.2,263.7,0,0,1004.2,0,130.2,5.8,133.5,60.5,54.1,72.8,0.5,273.3,487.6
Jan,10,Tuesday,9,1,316.9,0,0,1020.9,0,129.2,6.5,187.7,60.5,54.1,72.8,0.5,277.7,495.6
Jan,10,Tuesday,10,1.2,240.5,0,0,1020.2,0,112.2,7.4,128.3,60.5,54.1,72.8,0.5,277.7,495.6
Jan,10,Tuesday,11,1.5,217.1,0,0,1020.4,0,103.1,9.1,113.9,60.5,54.1,72.8,0.5,277.7,495.6
Jan,10,Tuesday,12,1.7,226.5,0,0,1865.6,0,99.5,7.8,127.2,60.5,54.1,72.8,0.5,247.9,442.5
Jan,10,Tuesday,13,1.2,219.2,0,0,1219.1,0,105.5,7.2,113.7,60.5,54.1,72.8,0.5,277.7,495.6
Jan,10,Tuesday,14,0.8,219.4,0,0,1020.8,0,114.4,7.3,105.1,60.5,54.1,72.8,0.5,277.7,495.6
Jan,10,Tuesday,15,0.3,225.2,0,0,1328.4,0,124.4,7.3,101,60.5,54.1,72.8,0.5,277.7,495.6
Jan,10,Tuesday,16,-0.2,225.7,0,0,1023.8,0,134.5,7.5,91.2,60.5,54.1,72.8,0.5,277.7,495.6
Jan,10,Tuesday,17,-0.8,330.5,0,0,690.6,0,157.6,4.8,173,60.5,54.1,72.8,0.3,158.8,283.3
Jan,10,Tuesday,18,-1.3,477.9,0,0,507.7,0,182.2,3.4,295.7,60.5,54.1,72.8,0.2,95.9,171.2
Jan,10,Tuesday,19,-2,513.6,0,0,507.6,0,204.4,3,309.2,60.5,54.1,72.8,0.2,95.9,171.2
Jan,10,Tuesday,20,-2.7,567,0,0,419.3,0,231.5,2.2,335.5,60.5,54.1,72.8,0.1,65.1,116
Jan,10,Tuesday,21,-3.4,580.9,0,0,400.7,0,254.6,1.8,326.3,60.5,54.1,72.8,0.1,61.8,110
Jan,10,Tuesday,22,-3.9,8,0,0,117.4,0,0,0.8,8,0,0,0.1,0.1,30.3,54
Jan,10,Tuesday,23,-4.3,10.2,0,0,75.6,0,0,0.7,10.1,0,0,0.1,0,15.3,27.6
Jan,11,Wednesday,0,-4.8,14.9,0,0,75.6,0,0,0.6,14.9,0,0,0.1,0,15.3,27.6
Jan,11,Wednesday,1,-5,19.3,0,0,75.7,0,0,0.6,19.2,0,0,0.2,0,15.3,27.6
Jan,11,Wednesday,2,-5.2,23.9,0,0,75.7,0,0,0.5,23.9,0,0,0.5,0,15.3,27.6
Jan,11,Wednesday,3,-5.4,29.4,0,0,75.8,0,0,0.5,29.4,0,0,0.5,0,15.3,27.6
Jan,11,Wednesday,4,-5.5,38.6,0,0,75.9,0,0,0.5,38.5,0,0,0.6,0,15.3,27.6
Jan,11,Wednesday,5,-5.7,43.9,0,0,117.9,0,0,0.6,43.8,0,0,0.6,0.1,30.3,54
Jan,11,Wednesday,6,-5.8,726.5,0,0,310.1,0,366.9,0.5,359.6,60.5,54.1,72.8,0.1,30.3,54
Jan,11,Wednesday,7,-4.7,642.8,0,0,489.5,0,327.2,1.8,315.5,60.5,54.1,72.8,0.2,91.5,163.1
Jan,11,Wednesday,8,-3.6,412.8,0,0,1003.5,0,255,6,157.9,60.5,54.1,72.8,0.5,273.3,487.6
Jan,11,Wednesday,9,-2.5,370.3,0,0,1020.3,0,217.3,6.6,152.8,60.5,54.1,72.8,0.5,277.7,495.6
Jan,11,Wednesday,10,-1.5,287.9,0,0,1019.9,0,185,12.8,103,60.5,54.1,72.8,0.5,277.7,495.6
Jan,11,Wednesday,11,-0.6,249.9,0,0,1021.3,0,154,36.8,95.9,60.5,54.1,72.8,0.5,277.7,495.6
Jan,11,Wednesday,12,0.4,225.4,0,0,1867,0,127.7,39.9,98,60.5,54.1,72.8,0.5,247.9,442.5
Jan,11,Wednesday,13,0.2,218.1,0,0,1220,0,126.7,26.2,91.4,60.5,54.1,72.8,0.5,277.7,495.6
Jan,11,Wednesday,14,0,209,0,0,1021.7,0,129.4,24.6,79.6,60.5,54.1,72.8,0.5,277.7,495.6
Jan,11,Wednesday,15,-0.2,227.1,0,0,1329.2,0,133.6,22.9,93.5,60.5,54.1,72.8,0.5,277.7,495.6
Jan,11,Wednesday,16,-0.7,215.4,0,0,1024.6,0,143.6,24.9,71.6,60.5,54.1,72.8,0.5,277.7,495.6
Jan,11,Wednesday,17,-1.3,324.6,0,0,690.5,0,173.4,4.6,151.2,60.5,54.1,72.8,0.3,158.8,283.3
Jan,11,Wednesday,18,-1.8,384.7,0,0,507.6,0,193.9,3.2,190.8,60.5,54.1,72.8,0.2,95.9,171.2
Jan,11,Wednesday,19,-1.8,375.1,0,0,507.6,0,195.1,3,180.1,60.5,54.1,72.8,0.2,95.9,171.2
Jan,11,Wednesday,20,-1.8,519.7,0,0,419.4,0,200.5,2.1,319.4,60.5,54.1,72.8,0.1,65.1,116
Jan,11,Wednesday,21,-1.8,527.7,0,0,400.8,0,202.3,2,325.3,60.5,54.1,72.8,0.1,61.8,110
Jan,11,Wednesday,22,-1.6,5.4,0,0,117.6,0,0,1.1,5.4,0,0,0.1,0.1,30.3,54
Jan,11,Wednesday,23,-1.3,6.5,0,0,75.8,0,0,0.7,6.5,0,0,0.1,0,15.3,27.6
Jan,12,Thursday,0,-1.1,9.4,0,0,75.8,0,0,0.7,9.4,0,0,0.1,0,15.3,27.6
Jan,12,Thursday,1,-0.8,12.9,0,0,75.9,0,0,0.7,12.9,0,0,0.2,0,15.3,27.6
Jan,12,Thursday,2,-0.4,15,0,0,76,0,0,0.6,14.9,0,0,0.2,0,15.3,27.6
Jan,12,Thursday,3,-0.1,17.5,0,0,76.1,0,0,0.6,17.5,0,0,0.2,0,15.3,27.6
Jan,12,Thursday,4,0,20.4,0,0,76.1,0,0,0.6,20.2,0,0,0.3,0,15.3,27.6
Jan,12,Thursday,5,0,21.9,0,0,118,0,0,0.7,22.1,0,0,0.3,0.1,30.3,54
Jan,12,Thursday,6,0.1,538.2,0,0,310.6,0,182.3,0.9,355.9,60.5,54.1,72.8,0.1,30.3,54
Jan,12,Thursday,7,0,499.4,0,0,489.9,0,175.1,1.8,324.3,60.5,54.1,72.8,0.2,91.5,163.1
Jan,12,Thursday,8,-0.1,270.5,0,0,1003.9,0,149.8,6.6,120.9,60.5,54.1,72.8,0.5,273.3,487.6
Jan,12,Thursday,9,-0.2,258.7,0,0,1020.6,0,150.5,6.6,108,60.5,54.1,72.8,0.5,277.7,495.6
Jan,12,Thursday,10,0,232.4,0,0,1019.9,0,142,6.8,90.2,60.5,54.1,72.8,0.5,277.7,495.6
Jan,12,Thursday,11,0.2,230.3,0,0,1019.9,0,133.2,7.2,97.1,60.5,54.1,72.8,0.5,277.7,495.6
Jan,12,Thursday,12,0.4,230.3,0,0,1865.1,0,130.6,6.4,99.7,60.5,54.1,72.8,0.5,247.9,442.5
Jan,12,Thursday,13,0.6,207.1,0,0,1219.1,0,120,9.9,87.1,60.5,54.1,72.8,0.5,277.7,495.6
Jan,12,Thursday,14,0.9,192.5,0,0,1021.4,0,110.7,15.3,81.7,60.5,54.1,72.8,0.5,277.7,495.6
Jan,12,Thursday,15,1.1,183.4,0,0,1329.5,0,104.2,20.6,79.2,60.5,54.1,72.8,0.5,277.7,495.6
Jan,12,Thursday,16,1.2,183.4,0,0,1025.3,0,101.4,25.6,82,60.5,54.1,72.8,0.5,277.7,495.6
Jan,12,Thursday,17,1.3,239.9,0,0,691,0,109.8,4.6,130.1,60.5,54.1,72.8,0.3,158.8,283.3
Jan,12,Thursday,18,1.4,340.1,0,0,508.1,0,114.9,3.2,225.4,60.5,54.1,72.8,0.2,95.9,171.2
Jan,12,Thursday,19,1.3,322.1,0,0,508.1,0,118,3.2,204.2,60.5,54.1,72.8,0.2,95.9,171.2
Jan,12,Thursday,20,1.1,351.4,0,0,419.8,0,124.8,2.5,226.3,60.5,54.1,72.8,0.1,65.1,116
Jan,12,Thursday,21,1,339.2,0,0,401.2,0,129.3,2.1,209.8,60.5,54.1,72.8,0.1,61.8,110
Jan,12,Thursday,22,0.6,12,0,0,118,0,0,1.2,12,0,0,0.2,0.1,30.3,54
Jan,12,Thursday,23,0.2,14,0,0,76.1,0,0,0.8,14,0,0,0.1,0,15.3,27.6
Jan,13,Friday,0,-0.2,17.6,0,0,76.1,0,0,0.7,17.6,0,0,0.3,0,15.3,27.6
Jan,13,Friday,1,-0.6,21.9,0,0,76.1,0,0,0.7,21.9,0,0,0.4,0,15.3,27.6
Jan,13,Friday,2,-0.9,26,0,0,76.1,0,0,0.6,26,0,0,0.5,0,15.3,27.6
Jan,13,Friday,3,-1.3,34.3,0,0,76.2,0,0,0.6,34.4,0,0,0.6,0,15.3,27.6
Jan,13,Friday,4,-1.8,43.1,0,0,76.2,0,0,0.5,43.1,0,0,0.6,0,15.3,27.6
Jan,13,Friday,5,-2.3,46.6,0,0,118.1,0,0,0.7,46.8,0,0,0.6,0.1,30.3,54
Jan,13,Friday,6,-2.8,649.6,0,0,310.3,0,270.9,0.7,378.7,60.5,54.1,72.8,0.1,30.3,54
Jan,13,Friday,7,-2.5,591.5,0,0,489.6,0,253.2,1.6,338.3,60.5,54.1,72.8,0.2,91.5,163.1
Jan,13,Friday,8,-2.2,357.9,0,0,1003.6,0,215,6.2,142.9,60.5,54.1,72.8,0.5,273.3,487.6
Jan,13,Friday,9,-1.9,337.4,0,0,1020.3,0,201,6.5,136.7,60.5,54.1,72.8,0.5,277.7,495.6
Jan,13,Friday,10,-1.7,283.8,0,0,1019.6,0,190.2,7,93.6,60.5,54.1,72.8,0.5,277.7,495.6
Jan,13,Friday,11,-1.5,253.9,0,0,1019.8,0,178.4,9.7,75.5,60.5,54.1,72.8,0.5,277.7,495.6
Jan,13,Friday,12,-1.3,263.4,0,0,1864.8,0,173.2,7.1,90.1,60.5,54.1,72.8,0.5,247.9,442.5
Jan,13,Friday,13,-1.4,243.6,0,0,1218.7,0,169.8,9.3,73.7,60.5,54.1,72.8,0.5,277.7,495.6
Jan,13,Friday,14,-1.5,255.7,0,0,1020.7,0,171,13.7,84.7,60.5,54.1,72.8,0.5,277.7,495.6
Jan,13,Friday,15,-1.6,250.9,0,0,1328.5,0,172.2,15.6,78.7,60.5,54.1,72.8,0.5,277.7,495.6
Jan,13,Friday,16,-1.6,261.4,0,0,1024.2,0,170.4,20.6,91,60.5,54.1,72.8,0.5,277.7,495.6
Jan,13,Friday,17,-1.6,309.3,0,0,690.5,0,184.5,4.7,124.6,60.5,54.1,72.8,0.3,158.8,283.3
Jan,13,Friday,18,-1.6,392.2,0,0,507.6,0,194.2,3.2,197.9,60.5,54.1,72.8,0.2,95.9,171.2
Jan,13,Friday,19,-1.6,371.7,0,0,507.6,0,194.5,3,177,60.5,54.1,72.8,0.2,95.9,171.2
Jan,13,Friday,20,-1.7,419.6,0,0,419.4,0,202,2.3,217.4,60.5,54.1,72.8,0.1,65.1,116
Jan,13,Friday,21,-1.7,450,0,0,400.8,0,205,2,244.8,60.5,54.1,72.8,0.1,61.8,110
Jan,13,Friday,22,-1.7,9.9,0,0,117.7,0,0,1.1,9.8,0,0,0.1,0.1,30.3,54
Jan,13,Friday,23,-1.7,12.2,0,0,75.8,0,0,0.7,12.2,0,0,0.1,0,15.3,27.6
Jan,14,Saturday,0,-1.7,16.5,0,0,75.9,0,0,0.7,16.4,0,0,0.2,0,15.3,27.6
Jan,14,Saturday,1,-1.7,20.5,0,0,75.9,0,0,0.6,20.4,0,0,0.3,0,15.3,27.6
Jan,14,Saturday,2,-1.8,24.6,0,0,76,0,0,0.6,24.7,0,0,0.5,0,15.3,27.6
Jan,14,Saturday,3,-1.8,32.3,0,0,76.1,0,0,0.6,32.4,0,0,0.6,0,15.3,27.6
Jan,14,Saturday,4,-1.4,38.8,0,0,76.2,0,0,0.5,38.8,0,0,0.6,0,15.3,27.6
Jan,14,Saturday,5,-0.9,45.1,0,0,76.3,0,0,0.5,45.2,0,0,0.7,0,15.3,27.6
Jan,14,Saturday,6,-0.5,566.1,0,0,310.5,0,205.1,0.7,360.9,60.5,54.1,72.8,0.1,30.3,54
Jan,14,Saturday,7,-0.3,559.6,0,0,312.7,0,199.9,0.5,359.8,60.5,54.1,72.8,0.1,30.9,55
Jan,14,Saturday,8,-0.2,513.3,0,0,487.2,0,187.7,1.8,325.8,60.5,54.1,72.8,0.2,92.6,165.1
Jan,14,Saturday,9,0,505.8,0,0,499.4,0,179.8,2,325.8,60.5,54.1,72.8,0.2,95.9,171.2
Jan,14,Saturday,10,0.3,496.2,0,0,512,0,171,1.8,325.2,60.5,54.1,72.8,0.2,99.2,177.2
Jan,14,Saturday,11,0.5,484.6,0,0,512.1,0,164.2,1.8,320.3,60.5,54.1,72.8,0.2,99.2,177.2
Jan,14,Saturday,12,0.8,511.5,0,0,1315.4,0,163,0.6,348.5,60.5,54.1,72.8,0.2,54.5,97.7
Jan,14,Saturday,13,1.2,471.1,0,0,585.5,0,153.5,0.6,317.6,60.5,54.1,72.8,0.2,54.5,97.7
Jan,14,Saturday,14,1.5,473,0,0,387.4,0,147.2,0.6,325.9,60.5,54.1,72.8,0.2,54.5,97.7
Jan,14,Saturday,15,1.9,455.3,0,0,695.2,0,139,0.5,316.3,60.5,54.1,72.8,0.2,54.5,97.7
Jan,14,Saturday,16,2.1,448.3,0,0,390.7,0,134.6,0.6,313.6,60.5,54.1,72.8,0.2,54.5,97.7
Jan,14,Saturday,17,2.3,475.4,0,0,309,0,136,0.2,339.3,60.5,54.1,72.8,0.1,24.6,44.6
Jan,14,Saturday,18,2.5,6.6,0,0,72.1,0,0,0,6.6,0,0,0.1,0.1,20.2,36.5
Jan,14,Saturday,19,2.6,17.4,0,0,63.4,0,0,0,17.3,0,0,0.2,0.1,18,32.5
Jan,14,Saturday,20,2.8,27.8,0,0,63.5,0,0,0,27.9,0,0,0.3,0.1,18,32.5
Jan,14,Saturday,21,2.9,40.6,0,0,54.8,0,0,0,40.5,0,0,0.5,0,15.8,28.5
Jan,14,Saturday,22,3.1,47.1,0,0,77.3,0,0,0.1,47.2,0,0,0.6,0,15.3,27.6
Jan,14,Saturday,23,3.3,52,0,0,77.4,0,0,0.1,52,0,0,0.8,0,15.3,27.6
Jan,15,Sunday,0,3.5,56.4,0,0,77.6,0,0,0.1,56.4,0,0,0.8,0,15.3,27.6
Jan,15,Sunday,1,3.6,63.9,0,0,77.8,0,0,0.1,63.9,0,0,0.9,0,15.3,27.6
Jan,15,Sunday,2,3.6,70.3,0,0,77.9,0,0,0.1,70.3,0,0,1,0,15.3,27.6
Jan,15,Sunday,3,3.7,73.9,0,0,78,0,0,0.1,73.9,0,0,1.2,0,15.3,27.6
Jan,15,Sunday,4,3.8,78,0,0,78.1,0,0,0.1,77.9,0,0,1.2,0,15.3,27.6
Jan,15,Sunday,5,3.9,81.3,0,0,53.1,0,0,0,81.2,0,0,1.3,0,15.3,27.6
Jan,15,Sunday,6,4,83.7,0,0,53.2,0,0,0,83.7,0,0,1.3,0,15.3,27.6
Jan,15,Sunday,7,4,86.3,0,0,53.2,0,0,0,86.3,0,0,1.4,0,15.3,27.6
Jan,15,Sunday,8,3.9,84.9,0,0,53.5,0,0,0,85,0,0,1.3,0,15.8,28.5
Jan,15,Sunday,9,3.9,84.5,0,0,52.2,0,0,0,84.5,0,0,1.2,0,15.8,28.5
Jan,15,Sunday,10,3.9,79.4,0,0,64.8,0,0,0,79.4,0,0,1.1,0.1,19.1,34.5
Jan,15,Sunday,11,3.9,81.5,0,0,64.8,0,0,0,81.4,0,0,1.1,0.1,19.1,34.5
Jan,15,Sunday,12,3.9,86.5,0,0,1002.7,0,0,0,86.6,0,0,1.2,0.1,21.3,38.6
Jan,15,Sunday,13,3.9,96.6,0,0,272.8,0,0,0,96.7,0,0,1.4,0.1,21.3,38.6
Jan,15,Sunday,14,4,106.5,0,0,74.9,0,0,0,106.3,0,0,1.5,0.1,21.3,38.6
Jan,15,Sunday,15,4,112.9,0,0,382.7,0,0,0,113,0,0,1.6,0.1,21.3,38.6
Jan,15,Sunday,16,4,116.3,0,0,78.1,0,0,0,116.3,0,0,1.7,0.1,21.3,38.6
Jan,15,Sunday,17,4.1,120.9,0,0,71.3,0,0,0,121,0,0,1.7,0.1,19.1,34.5
Jan,15,Sunday,18,4.1,127.8,0,0,60.5,0,0,0,127.9,0,0,1.9,0,16.9,30.5
Jan,15,Sunday,19,4.1,132.3,0,0,53.9,0,0,0,132.2,0,0,2,0,15.3,27.6
Jan,15,Sunday,20,4,135.6,0,0,53.9,0,0,0,135.6,0,0,2.1,0,15.3,27.6
Jan,15,Sunday,21,4,137.9,0,0,54,0,0,0,137.8,0,0,2.1,0,15.3,27.6
Jan,15,Sunday,22,4,139.9,0,0,54,0,0,0,139.9,0,0,2.1,0,15.3,27.6
Jan,15,Sunday,23,3.9,142.6,0,0,54,0,0,0,142.8,0,0,2.1,0,15.3,27.6
Jan,16,Monday,0,3.9,144.3,0,0,54.1,0,0,0,144.4,0,0,2.1,0,15.3,27.6
Jan,16,Monday,1,3.9,146.3,0,0,54.1,0,0,0,146.4,0,0,2.1,0,15.3,27.6
Jan,16,Monday,2,3.8,148.9,0,0,54.1,0,0,0,148.9,0,0,2.2,0,15.3,27.6
Jan,16,Monday,3,3.8,150.3,0,0,54.2,0,0,0,150.1,0,0,2.2,0,15.3,27.6
Jan,16,Monday,4,3.7,152,0,0,54.2,0,0,0,151.8,0,0,2.2,0,15.3,27.6
Jan,16,Monday,5,3.7,138.9,0,0,120.8,0,0,0.2,138.9,0,0,2.1,0.1,30.3,54
Jan,16,Monday,6,3.6,599.9,0,0,311.6,0,147,0.2,452.6,60.5,54.1,72.8,0.1,30.3,54
Jan,16,Monday,7,3.6,516.1,0,0,491,0,138.2,0.9,377.9,60.5,54.1,72.8,0.2,91.5,163.1
Jan,16,Monday,8,3.6,344.5,0,0,1005.1,0,109.6,3.5,234.9,60.5,54.1,72.8,0.5,273.3,487.6
Jan,16,Monday,9,3.6,344.2,0,0,1021.8,0,101,4.3,243.3,60.5,54.1,72.8,0.5,277.7,495.6
Jan,16,Monday,10,3.6,335.1,0,0,1021.1,0,94,4.8,241.3,60.5,54.1,72.8,0.5,277.7,495.6
Jan,16,Monday,11,3.7,331.6,0,0,1021.3,0,83.8,5.2,247.9,60.5,54.1,72.8,0.5,277.7,495.6
Jan,16,Monday,12,3.7,356.8,0,0,1866.4,0,83.1,4.6,273.5,60.5,54.1,72.8,0.5,247.9,442.5
Jan,16,Monday,13,3.6,222.2,0,0,1220.1,0,81.8,5.6,140.4,60.5,54.1,72.8,0.5,277.7,495.6
Jan,16,Monday,14,3.4,208.4,0,0,1021.9,0,83.3,6.1,125.1,60.5,54.1,72.8,0.5,277.7,495.6
Jan,16,Monday,15,3.3,222.3,0,0,1329.5,0,83.8,6.3,138.3,60.5,54.1,72.8,0.5,277.7,495.6
Jan,16,Monday,16,3.4,219.8,0,0,1025,0,82.8,6.5,136.9,60.5,54.1,72.8,0.5,277.7,495.6
Jan,16,Monday,17,3.6,296.4,0,0,692,0,82.3,4,214.1,60.5,54.1,72.8,0.3,158.8,283.3
Jan,16,Monday,18,3.7,359.8,0,0,509.1,0,87.4,2.3,272.2,60.5,54.1,72.8,0.2,95.9,171.2
Jan,16,Monday,19,3.5,360.3,0,0,508.9,0,92.9,2.3,267.1,60.5,54.1,72.8,0.2,95.9,171.2
Jan,16,Monday,20,3.3,384.6,0,0,420.5,0,103.8,1.6,280.7,60.5,54.1,72.8,0.1,65.1,116
Jan,16,Monday,21,3.1,401.5,0,0,401.9,0,109.5,1.5,291.8,60.5,54.1,72.8,0.1,61.8,110
Jan,16,Monday,22,3,10.6,0,0,118.6,0,0,0.8,10.6,0,0,0.1,0.1,30.3,54
Jan,16,Monday,23,2.9,12.5,0,0,76.7,0,0,0.6,12.6,0,0,0.1,0,15.3,27.6
Jan,17,Tuesday,0,2.8,13.6,0,0,76.7,0,0,0.6,13.6,0,0,0.1,0,15.3,27.6
Jan,17,Tuesday,1,2.9,15.9,0,0,76.8,0,0,0.6,16,0,0,0.2,0,15.3,27.6
Jan,17,Tuesday,2,3,19.7,0,0,76.9,0,0,0.5,19.7,0,0,0.2,0,15.3,27.6
Jan,17,Tuesday,3,3.1,23.3,0,0,77,0,0,0.5,23.2,0,0,0.4,0,15.3,27.6
Jan,17,Tuesday,4,2.2,36.4,0,0,76.8,0,0,0.5,36.2,0,0,0.6,0,15.3,27.6
Jan,17,Tuesday,5,1.4,41.9,0,0,118.5,0,0,0.6,41.8,0,0,0.7,0.1,30.3,54
Jan,17,Tuesday,6,0.5,608,0,0,310.6,0,197.3,0.5,410.6,60.5,54.1,72.8,0.1,30.3,54
Jan,17,Tuesday,7,0.4,538.8,0,0,490,0,192.3,1.6,346.4,60.5,54.1,72.8,0.2,91.5,163.1
Jan,17,Tuesday,8,0.4,283.7,0,0,1004,0,158.6,6.1,124.9,60.5,54.1,72.8,0.5,273.3,487.6
Jan,17,Tuesday,9,0.3,289.3,0,0,1020.7,0,158.9,6.2,130.6,60.5,54.1,72.8,0.5,277.7,495.6
Jan,17,Tuesday,10,0.4,283.1,0,0,1019.9,0,149,6.6,134.1,60.5,54.1,72.8,0.5,277.7,495.6
Jan,17,Tuesday,11,0.5,266.6,0,0,1020,0,139.7,7,126.9,60.5,54.1,72.8,0.5,277.7,495.6
Jan,17,Tuesday,12,0.6,285.5,0,0,1865.1,0,136.1,6.1,149.2,60.5,54.1,72.8,0.5,247.9,442.5
Jan,17,Tuesday,13,0.5,268.8,0,0,1219,0,131.8,8.7,136.9,60.5,54.1,72.8,0.5,277.7,495.6
Jan,17,Tuesday,14,0.4,263.5,0,0,1020.8,0,130.2,7.5,133.3,60.5,54.1,72.8,0.5,277.7,495.6
Jan,17,Tuesday,15,0.3,277.3,0,0,1328.5,0,129.6,8.5,147.7,60.5,54.1,72.8,0.5,277.7,495.6
Jan,17,Tuesday,16,0.1,267.9,0,0,1024,0,130.2,10.2,137.7,60.5,54.1,72.8,0.5,277.7,495.6
Jan,17,Tuesday,17,0,344.6,0,0,690.7,0,148.2,4.7,196.3,60.5,54.1,72.8,0.3,158.8,283.3
Jan,17,Tuesday,18,-0.2,390.5,0,0,507.8,0,164.7,3.2,225.9,60.5,54.1,72.8,0.2,95.9,171.2
Jan,17,Tuesday,19,-0.4,364.5,0,0,507.8,0,170.7,3,193.6,60.5,54.1,72.8,0.2,95.9,171.2
Jan,17,Tuesday,20,-0.5,468.2,0,0,419.5,0,178.7,2.2,289.4,60.5,54.1,72.8,0.1,65.1,116
Jan,17,Tuesday,21,-0.7,494.8,0,0,400.9,0,187.8,2,306.8,60.5,54.1,72.8,0.1,61.8,110
Jan,17,Tuesday,22,-0.9,8.7,0,0,117.7,0,0,1.1,8.7,0,0,0.1,0.1,30.3,54
Jan,17,Tuesday,23,-1.2,12.6,0,0,75.9,0,0,0.7,12.6,0,0,0.1,0,15.3,27.6
Jan,18,Wednesday,0,-1.4,14.6,0,0,75.9,0,0,0.7,14.7,0,0,0.1,0,15.3,27.6
Jan,18,Wednesday,1,-1.5,18.8,0,0,75.9,0,0,0.6,18.7,0,0,0.3,0,15.3,27.6
Jan,18,Wednesday,2,-1.7,22.3,0,0,75.9,0,0,0.6,22.4,0,0,0.4,0,15.3,27.6
Jan,18,Wednesday,3,-1.8,25.4,0,0,76,0,0,0.6,25.5,0,0,0.5,0,15.3,27.6
Jan,18,Wednesday,4,-1.9,33.1,0,0,76.1,0,0,0.5,33,0,0,0.6,0,15.3,27.6
Jan,18,Wednesday,5,-2,35.4,0,0,118,0,0,0.7,35.6,0,0,0.6,0.1,30.3,54
Jan,18,Wednesday,6,-2.1,623.3,0,0,310.3,0,262.8,0.7,360.5,60.5,54.1,72.8,0.1,30.3,54
Jan,18,Wednesday,7,-1.8,563.9,0,0,489.7,0,243.3,1.9,320.7,60.5,54.1,72.8,0.2,91.5,163.1
Jan,18,Wednesday,8,-1.5,334.2,0,0,1003.7,0,202.8,6.1,131.3,60.5,54.1,72.8,0.5,273.3,487.6
Jan,18,Wednesday,9,-1.2,315.7,0,0,1020.4,0,190.2,6.7,125.5,60.5,54.1,72.8,0.5,277.7,495.6
Jan,18,Wednesday,10,-0.9,303.9,0,0,1019.7,0,172.3,6.8,131.8,60.5,54.1,72.8,0.5,277.7,495.6
Jan,18,Wednesday,11,-0.6,266.6,0,0,1019.8,0,157,7.1,109.6,60.5,54.1,72.8,0.5,277.7,495.6
Jan,18,Wednesday,12,-0.3,309.1,0,0,1865,0,149.5,6.2,159.8,60.5,54.1,72.8,0.5,247.9,442.5
Jan,18,Wednesday,13,-0.2,250.8,0,0,1218.8,0,141,7.7,109.9,60.5,54.1,72.8,0.5,277.7,495.6
Jan,18,Wednesday,14,-0.1,251,0,0,1020.8,0,135.5,9.9,115.7,60.5,54.1,72.8,0.5,277.7,495.6
Jan,18,Wednesday,15,0,234.3,0,0,1328.9,0,131.1,15.2,103.3,60.5,54.1,72.8,0.5,277.7,495.6
Jan,18,Wednesday,16,0,225.1,0,0,1024.4,0,128.9,17.4,96.1,60.5,54.1,72.8,0.5,277.7,495.6
Jan,18,Wednesday,17,0.1,307.9,0,0,690.8,0,140,4.7,167.8,60.5,54.1,72.8,0.3,158.8,283.3
Jan,18,Wednesday,18,0.1,377.6,0,0,507.9,0,148.4,3.4,229,60.5,54.1,72.8,0.2,95.9,171.2
Jan,18,Wednesday,19,0.1,333.1,0,0,507.9,0,149,3.1,184.1,60.5,54.1,72.8,0.2,95.9,171.2
Jan,18,Wednesday,20,0.1,347.6,0,0,419.6,0,153.6,2.4,193.8,60.5,54.1,72.8,0.1,65.1,116
Jan,18,Wednesday,21,0.1,365.2,0,0,401.1,0,156.2,2.1,208.9,60.5,54.1,72.8,0.1,61.8,110
Jan,18,Wednesday,22,0.2,8.3,0,0,117.9,0,0,1.2,8.3,0,0,0.2,0.1,30.3,54
Jan,18,Wednesday,23,0.4,11.5,0,0,76.1,0,0,0.8,11.5,0,0,0.1,0,15.3,27.6
Jan,19,Thursday,0,0.5,12.7,0,0,76.1,0,0,0.7,12.7,0,0,0.1,0,15.3,27.6
Jan,19,Thursday,1,0.9,14.3,0,0,76.2,0,0,0.7,14.3,0,0,0.1,0,15.3,27.6
Jan,19,Thursday,2,1.4,17,0,0,76.3,0,0,0.7,17,0,0,0.3,0,15.3,27.6
Jan,19,Thursday,3,1.8,18.9,0,0,76.4,0,0,0.6,19,0,0,0.3,0,15.3,27.6
Jan,19,Thursday,4,1.4,21.9,0,0,76.4,0,0,0.6,22,0,0,0.4,0,15.3,27.6
Jan,19,Thursday,5,1,23.5,0,0,118.2,0,0,0.7,23.5,0,0,0.4,0.1,30.3,54
Jan,19,Thursday,6,0.6,524.7,0,0,310.7,0,174,1,350.8,60.5,54.1,72.8,0.1,30.3,54
Jan,19,Thursday,7,0.5,484.9,0,0,490,0,166.9,2.1,317.9,60.5,54.1,72.8,0.2,91.5,163.1
Jan,19,Thursday,8,0.4,287,0,0,1004.1,0,143.4,7.8,143.5,60.5,54.1,72.8,0.5,273.3,487.6
Jan,19,Thursday,9,0.3,278.4,0,0,1020.7,0,142,6.7,136.3,60.5,54.1,72.8,0.5,277.7,495.6
Jan,19,Thursday,10,0,266.8,0,0,1019.9,0,144.3,7.2,122.3,60.5,54.1,72.8,0.5,277.7,495.6
